id,redacted_text,redacted_cases,total_duration_seconds,created_at,model
165823,"Lincoln, We need the edtech survey results by <DATE_1>.","[{'text': 'Lincoln', 'placeholder': '<NAME_1>', 'type': 'city', 'confidence': 0.97}, {'text': '1/20', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}]",2.47,2025-04-15T12:42:52.088679-07:00,redaction-model-fs:4b
165824,"Hello <NAME_1>, You're accepted to our program! The program fee is $U0.2m. Payment can be made to our <EMAIL_1> Address: <IP_ADDRESS_1>. Accommodation has been arranged at <ADDRESS_1>. Thank you!","[{'text': 'Coy', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '$U0.2m', 'placeholder': '<AMOUNT_1>', 'type': 'financial_information', 'confidence': 0.97}, {'text': 'LPYNSnbUXUxn2N3uCKTvrfYRFMadFuiQB', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.95}, {'text': '78244 N 5th Street', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.96}]",4.29,2025-04-15T12:42:56.384801-07:00,redaction-model-fs:4b
165825,"Attention <NAME_1> Hettinger, a cognitive therapy session has been scheduled on <DATE_1> at <TIME_1> with our Orchestrator at <ADDRESS_1>. This will cost you $<AMOUNT_1>. You can reach out to us at <EMAIL_1> or call us at <PHONE_1> for any queries.","[{'text': 'Ocie Hettinger', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '2/05', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': '12:21pm', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.98}, {'text': '19381 Albany Road', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.96}, {'text': '$ 297024.50', 'placeholder': '<AMOUNT_1>', 'type': 'financial', 'confidence': 0.98}, {'text': 'Augustus.OKon@yahoo.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.95}, {'text': '+496-50 420 1604', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",6.15,2025-04-15T12:43:02.550439-07:00,redaction-model-fs:4b
165826,"Welcome Seamus, your article on global health is much appreciated. Please confirm it was sent from <IP_ADDRESS_1>.","[{'text': '151.89.104.163', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",2.31,2025-04-15T12:43:04.869847-07:00,redaction-model-fs:4b
165827,"Patient of <NAME_1> seeks appointment in <CITY_1> center for psycho-oncological consultation, reference <ID_1>","[{'text': '78', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': 'Montana', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}, {'text': '3790', 'placeholder': '<ID_1>', 'type': 'identification', 'confidence': 0.98}]",3.13,2025-04-15T12:43:08.006946-07:00,redaction-model-fs:4b
165828,"Dear <NAME_1>, we've noticed low engagement from your IP address <IP_1>. If you're facing network issues, please report them at the earliest.","[{'text': 'Bette', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '39de:ae2f:8ccf:d733:d79c:bc3c:a731:f26a', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}]",3.19,2025-04-15T12:43:11.211866-07:00,redaction-model-fs:4b
165829,Please allocate digital resources for <NAME_1> students accessing courses online. Approx budget is <MONETARY_1> from <ACCOUNT_1>.,"[{'text': '12 years old', 'placeholder': '<NAME_1>', 'type': 'age', 'confidence': 0.97}, {'text': 'Belize Dollar﷼868k', 'placeholder': '<MONETARY_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': '10972500', 'placeholder': '<ACCOUNT_1>', 'type': 'financial_information', 'confidence': 0.98}]",3.36,2025-04-15T12:43:14.580232-07:00,redaction-model-fs:4b
165830,The STEM night at school will start at 8:10 AM. Teachers and staff from the Quality area will be on-hand to answer questions about programming and computer security. Remember that the event will be held at 1913 Suite 786.,"[{'text': '8:10 AM', 'placeholder': '<TIME_1>', 'type': 'date', 'confidence': 0.97}, {'text': '1913 Suite 786', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.95}]",3.04,2025-04-15T12:43:17.630195-07:00,redaction-model-fs:4b
165831,"Requested <NAME_1> to lead advanced diagnostic tool development. Requires secure connection to devices, please confirm MAC address <MAC_1> and provide associated PIN <PIN_1>.","[{'text': 'Garett', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '62:d3:0a:3a:0d:1b', 'placeholder': '<MAC_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '1644', 'placeholder': '<PIN_1>', 'type': 'password', 'confidence': 0.97}]",3.46,2025-04-15T12:43:21.104485-07:00,redaction-model-fs:4b
165832,"For hands-on learning, we have a practical module where students can even dismantle and reassemble a vehicle with <VIN_1> for better understanding of mechanics. Safety is our primary concern, so the car will come without any <PHONE_1>.","[{'text': 'GLSZP6CAKVAW69758', 'placeholder': '<VIN_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '4896', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",3.09,2025-04-15T12:43:24.202829-07:00,redaction-model-fs:4b
165833,"At approximately 19:34, a patient identified as <NAME_1> exhibited high levels of anxiety during their psychological assessment.","[{'text': 'Darrick_Kunze', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",2.19,2025-04-15T12:43:26.406718-07:00,redaction-model-fs:4b
165834,Delegating responsibility of Personal Loan Account to Moriah59. Please transfer $0.000b.,"[{'text': 'Moriah59', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",2.09,2025-04-15T12:43:28.504494-07:00,redaction-model-fs:4b
165835,Assigned laptop for academic competition has MAC address <MAC_1> and IP <IP_1>. Report any discrepancies.,"[{'text': '39:70:a3:03:a8:bd', 'placeholder': '<MAC_1>', 'type': 'mac_address', 'confidence': 0.99}, {'text': '4ed8:3eeb:f512:935b:ea11:ca1f:8257:98db', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}]",3.21,2025-04-15T12:43:31.721474-07:00,redaction-model-fs:4b
165836,"Hello <NAME_1>, could you kindly facilitate the setup of an online counseling session for our employees? The access should be via IP address <IP_1>, or <IP_2>. For authorization, we can use the IMEI numbers of our corporate phones, mine being <IMEI_1>. Internet connectivity will be via MAC address <MAC_1>.","[{'text': 'Shiloh', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '74.60.249.115', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}, {'text': 'ec21:77fc:30ff:af61:8cfa:42ac:6f2b:be24', 'placeholder': '<IP_2>', 'type': 'ip_address', 'confidence': 0.97}, {'text': '05-642299-316332-7', 'placeholder': '<IMEI_1>', 'type': 'imei', 'confidence': 0.99}, {'text': '2c:2c:6d:f4:ea:88', 'placeholder': '<MAC_1>', 'type': 'mac_address', 'confidence': 0.98}]",5.55,2025-04-15T12:43:37.284972-07:00,redaction-model-fs:4b
165837,"Warning, user <NAME_1>, there are potential securities law violations associated with account <ACCOUNT_1> - Number: <ACCOUNT_NUMBER_1>. Check on <URL_1>.","[{'text': 'Derick_Mueller', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Personal Loan Account - Number: 20227980', 'placeholder': '<ACCOUNT_1>', 'type': 'account_number', 'confidence': 0.99}, {'text': '20227980', 'placeholder': '<ACCOUNT_NUMBER_1>', 'type': 'identification_number', 'confidence': 0.97}, {'text': 'https://thin-subsidence.com/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.95}]",4.12,2025-04-15T12:43:41.413375-07:00,redaction-model-fs:4b
165838,Billing details for <NAME_1> from <CITY_1> need an update. The changed account number is <ACCOUNT_1>. Please handle with discretion.,"[{'text': 'Dejuan Mertz', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Herminiastead', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}, {'text': '08735629', 'placeholder': '<ACCOUNT_1>', 'type': 'financial_information', 'confidence': 0.99}]",3.33,2025-04-15T12:43:44.754557-07:00,redaction-model-fs:4b
165839,"Dear Mr., we've noticed a potential copyright issue with the document stored under <IP_1>. Please contact us!","[{'text': '88.129.163.16', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}]",2.25,2025-04-15T12:43:47.024229-07:00,redaction-model-fs:4b
165840,Payment of ₩200 is due for the MRI scan. Please process it through your mastercard card ending with <PHONE_1> and send a screenshot of the payment to <URL_1>.,"[{'text': '₩200', 'placeholder': '<AMOUNT_1>', 'type': 'financial_amount', 'confidence': 0.98}, {'text': 'mastercard card ending with 8289053265932784', 'placeholder': '<PHONE_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': 'https://punctual-maker.name/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.97}]",3.62,2025-04-15T12:43:50.653647-07:00,redaction-model-fs:4b
165841,Update for Transgender person patients! All patient records are securely stored and shared securely when the need arises. Please supply your <IDENTIFICATION_1> 153-10-3105 to gain access to your records.,"[{'text': 'SSN 153-10-3105', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}]",2.55,2025-04-15T12:43:53.211237-07:00,redaction-model-fs:4b
165842,"Dear Forward Marketing Engineer, the test venue has been changed due to some technical issues. New coordinates are <COORDINATE_1>, <COORDINATE_2>. Please inform all <ATTENDEE_1> as soon as possible.","[{'text': '[2.7723,-168.5108]', 'placeholder': '<COORDINATE_1>', 'type': 'coordinates', 'confidence': 0.99}, {'text': '[2.7723,-168.5108]', 'placeholder': '<COORDINATE_2>', 'type': 'coordinates', 'confidence': 0.99}, {'text': 'attendies', 'placeholder': '<ATTENDEE_1>', 'type': 'name', 'confidence': 0.97}]",3.7,2025-04-15T12:43:56.923714-07:00,redaction-model-fs:4b
165843,"This is to inform you Miss Kavon, your request for the Educational Funding has been approved for the amount €644,989.34 for the account 66993907. In case of any queries, reach us at <EMAIL_1>.","[{'text': 'Kavon', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '€644,989.34', 'placeholder': '<AMOUNT_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': '66993907', 'placeholder': '<ACCOUNT_1>', 'type': 'identification_number', 'confidence': 0.97}, {'text': 'Andreane_Mraz50@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.96}]",4.31,2025-04-15T12:44:01.242382-07:00,redaction-model-fs:4b
165844,"Join the seminar with <NAME_1>, a renowned leadership coach, on <DATE_1>. For security, use <PHONE_1> to access the room.","[{'text': 'Dashawn', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '1902-08-21T22:37:28.285Z', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': '3159', 'placeholder': '<PHONE_1>', 'type': 'identification', 'confidence': 0.99}]",3.48,2025-04-15T12:44:04.736209-07:00,redaction-model-fs:4b
165845,Your subscription will expire soon <NAME_1>. Do consider renewing using your <PHONE_1>. Stay healthy!,"[{'text': 'Karolann', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '0x8f3eadd0986eb9f876bdc5f3ecb9aecdfdb9ce62', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}]",2.91,2025-04-15T12:44:07.653010-07:00,redaction-model-fs:4b
165846,"Dear sales team, attached are the sales projections for <DATE_1>. We are expecting an upward trend in our <CITY_1> region.","[{'text': '20th September', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'West Sussex', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.94}]",2.65,2025-04-15T12:44:10.314788-07:00,redaction-model-fs:4b
165847,Have reviewed all the zoning codes for <ADDRESS_1>. We may need to consult on some elements.,"[{'text': '645 Center Street', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}]",2.07,2025-04-15T12:44:12.397622-07:00,redaction-model-fs:4b
165848,Our new update enables users to reset credentials via linked Litecoin MXbUiawvqmRuZaqZNmH28GAhL8FwinWLB or Ethereum address 0x4ce6013b0fbe431c987cd7d1b9aa2f0dddb283a9. This provides an extra security layer while accessing your chronic disease management plan.,"[{'text': 'Litecoin MXbUiawvqmRuZaqZNmH28GAhL8FwinWLB', 'placeholder': '<PHONE_1>', 'type': 'email', 'confidence': 0.98}, {'text': 'Ethereum address 0x4ce6013b0fbe431c987cd7d1b9aa2f0dddb283a9', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.97}]",4.08,2025-04-15T12:44:16.485854-07:00,redaction-model-fs:4b
165849,"Hey <NAME_1>, could you please go through the latest health dossier with <PHONE_1>? We are trying to see if the nearby GP in <COORDINATE_1> would be accessible for the chronic disease management patients.","[{'text': 'Gordon', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '65696-5600', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}, {'text': '[-71.0685,-160.906]', 'placeholder': '<COORDINATE_1>', 'type': 'coordinate', 'confidence': 0.99}]",3.6,2025-04-15T12:44:20.089441-07:00,redaction-model-fs:4b
165850,"I'd need all the documents mailed to Suite 798, New <CITY_1>, <POST_CODE_1>. We also need their IP addresses both <IP_ADDRESS_1> and <IP_ADDRESS_2> for reference.","[{'text': 'Suite 798, New Jalynburgh', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': '28940-9232', 'placeholder': '<POST_CODE_1>', 'type': 'postal_code', 'confidence': 0.95}, {'text': '195.145.199.172', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}, {'text': '24fb:61b9:4bdd:e5cc:def3:a7fa:996a:2631', 'placeholder': '<IP_ADDRESS_2>', 'type': 'ip_address', 'confidence': 0.99}]",4.72,2025-04-15T12:44:24.823027-07:00,redaction-model-fs:4b
165851,Your transaction with <EMAIL_1> 9704152215984072 has failed. Contact your issuer or go to <URL_1> to update your billing details.,"[{'text': 'maestro Card', 'placeholder': '<EMAIL_1>', 'type': 'financial_information', 'confidence': 0.98}, {'text': '9704152215984072', 'placeholder': '<EMAIL_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': 'https://electric-pruner.com/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.97}]",3.57,2025-04-15T12:44:28.405282-07:00,redaction-model-fs:4b
165852,"Greetings, just met with our new client. She's 88 years old of height 3feet9inches. We will prepare a personal meal plan for her next month.","[{'text': ""She's 88 years old"", 'placeholder': '<AGE_1>', 'type': 'date', 'confidence': 0.97}, {'text': '3feet9inches', 'placeholder': '<HEIGHT_1>', 'type': 'height', 'confidence': 0.95}]",2.82,2025-04-15T12:44:31.237475-07:00,redaction-model-fs:4b
165854,Alleged hacking incident into Stehr - Romaguera's mainframe - c495:dcdd:af46:f48f:361d:3b7c:c3fe:bc8e found repeatedly in the logs. Edwin_Nitzsche and <NAME_1> used. Network team checked 44:0f:60:12:43:67 address for any anomalies.,"[{'text': 'Stehr - Romaguera', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': 'c495:dcdd:af46:f48f:361d:3b7c:c3fe:bc8e', 'placeholder': '<NAME_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'Edwin_Nitzsche', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",4.4,2025-04-15T12:59:42.383814-07:00,redaction-model-fs:4b
165855,A research paper on the effectiveness of our treatment methods in <CITY_1> is needed. Please submit the final draft by <DATE_1> to <EMAIL_1>.,"[{'text': 'Gwynedd County', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}, {'text': '26/10/1908', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}, {'text': 'Demarcus.Zboncak91@yahoo.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.96}]",3.46,2025-04-15T12:59:45.855380-07:00,redaction-model-fs:4b
165856,"Need to make payment of <AMOUNT_1> for your property tax appeal hearing. Send check to <ORGANIZATION_1>, P.O box <ADDRESS_1>","[{'text': '₩471362.04', 'placeholder': '<AMOUNT_1>', 'type': 'financial', 'confidence': 0.99}, {'text': 'Pfefferton courthouse', 'placeholder': '<ORGANIZATION_1>', 'type': 'organization', 'confidence': 0.97}, {'text': 'P.O box 50679-0501', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.95}]",3.48,2025-04-15T12:59:49.347082-07:00,redaction-model-fs:4b
165857,"Customer - <NAME_1>, as part of our recent banking updates, we need to verify your IMEI number. This is to ensure that the mobile banking services remain secure and reliable. Please verify your registered device's IMEI number <PHONE_1>","[{'text': 'Joe_Schuster53', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '07-087164-610144-3', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}]",3.14,2025-04-15T12:59:52.499615-07:00,redaction-model-fs:4b
165858,"For our market research, we will be focusing on <CITY_1>. We believe this area has untapped potential that relates to our product. Updated geographic data from <IP_ADDRESS_1> and <IP_ADDRESS_2> will be required.","[{'text': 'Jefferson County', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': '59.240.52.195', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '6d4c:a3ea:b535:7cad:cab6:c296:c3bb:5a7e', 'placeholder': '<IP_ADDRESS_2>', 'type': 'ip_address', 'confidence': 0.99}]",4.0,2025-04-15T12:59:56.509709-07:00,redaction-model-fs:4b
