id,redacted_text,redacted_cases,total_duration_seconds,created_at,model
165818,"I am sending you an email about the potential risks involved in the life skills education program. Our IT assistant found out security issues on <IP_1> and <IP_2>, please let us know more about it.","[{'text': '149.123.141.240', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'ca9f:5ca7:00c3:bc12:a1c1:f65d:a643:9d1b', 'placeholder': '<IP_2>', 'type': 'ip_address', 'confidence': 0.98}]",8.58,2025-04-14T21:33:14.517969-07:00,redaction-model-fs:12b
165819,Regarding illegal sign board placed at <ADDRESS_1>. You can get detailed view of complaint at <URL_1>.,"[{'text': '390, Wiza Spur', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': 'https://sentimental-anatomy.biz', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.99}]",7.06,2025-04-14T21:33:21.590021-07:00,redaction-model-fs:12b
165820,"Update - our school's annual concert's tickets are available now. As a confirmed payment method, please use <FINANCIAL_1>. The <FINANCIAL_2> CVV is <FINANCIAL_3>.","[{'text': '7544035128672631', 'placeholder': '<FINANCIAL_1>', 'type': 'financial', 'confidence': 0.99}, {'text': 'discover card', 'placeholder': '<FINANCIAL_2>', 'type': 'financial', 'confidence': 0.98}, {'text': '418', 'placeholder': '<FINANCIAL_3>', 'type': 'financial', 'confidence': 0.97}]",8.84,2025-04-14T21:33:30.446588-07:00,redaction-model-fs:12b
165821,"<NAME_1>, we connected you with auto diagnostic services for the VIN <VIN_1> as per your request.","[{'text': 'Connor', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'WWNTE2JH4XWA82966', 'placeholder': '<VIN_1>', 'type': 'vin', 'confidence': 0.98}]",6.87,2025-04-14T21:33:37.326359-07:00,redaction-model-fs:12b
165822,"Mr. <NAME_1>, thank you for your wonderful session on teaching methodologies. We have scheduled a similar session next week on <DATE_1> at <TIME_1>. I will share the <PLATFORM_1> link shortly.","[{'text': 'Mr. Bogan', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '01/11/1974', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}, {'text': '12:54 PM', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.93}, {'text': 'zoom', 'placeholder': '<PLATFORM_1>', 'type': 'platform', 'confidence': 0.88}]",9.96,2025-04-14T21:33:47.298079-07:00,redaction-model-fs:12b
165823,"<CITY_1>, We need the edtech survey results by <DATE_1>.","[{'text': 'Lincoln', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': '1/20', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.96}]",6.56,2025-04-14T21:33:53.868266-07:00,redaction-model-fs:12b
165824,"Hello <NAME_1>, You're accepted to our program! The program fee is <FEE_1>. Payment can be made to our Litecoin Address: <ADDRESS_1>. Accommodation has been arranged at <ADDRESS_2>. Thank you!","[{'text': 'Coy', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '$U0.2m', 'placeholder': '<FEE_1>', 'type': 'financial', 'confidence': 0.95}, {'text': 'LPYNSnbUXUxn2N3uCKTvrfYRFMadFuiQB', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': '78244 N 5th Street', 'placeholder': '<ADDRESS_2>', 'type': 'address', 'confidence': 0.97}]",10.42,2025-04-14T21:34:04.297766-07:00,redaction-model-fs:12b
165825,"Attention <NAME_1>, a cognitive therapy session has been scheduled on <DATE_1> at <TIME_1>pm with our Orchestrator at <ADDRESS_1>. This will cost you <F_INFO_1>. You can reach out to us at <EMAIL_1> or call us at <PHONE_1> for any queries.","[{'text': 'Ocie Hettinger', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '2/05', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': '12:21pm', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.95}, {'text': '19381 Albany Road', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': '$ 297024.50', 'placeholder': '<F_INFO_1>', 'type': 'financial_information', 'confidence': 0.96}, {'text': 'Augustus.OKon@yahoo.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.99}, {'text': '+496-50 420 1604', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",14.78,2025-04-14T21:34:19.090568-07:00,redaction-model-fs:12b
165826,"Welcome <NAME_1>, your article on global health is much appreciated. Please confirm it was sent from <IP_1>.","[{'text': 'Seamus', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '151.89.104.163', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}]",7.11,2025-04-14T21:34:26.208288-07:00,redaction-model-fs:12b
165827,"Patient of <AGE_1> seeks appointment in <CITY_1> center for psycho-oncological consultation, reference <REFERENCE_1>.","[{'text': '78', 'placeholder': '<AGE_1>', 'type': 'date', 'confidence': 0.99}, {'text': 'Montana', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': '3790', 'placeholder': '<REFERENCE_1>', 'type': 'reference', 'confidence': 0.95}]",7.9,2025-04-14T21:34:34.116324-07:00,redaction-model-fs:12b
165828,"Dear Bette, we've noticed low engagement from <IP_ADDRESS_1>. If you're facing network issues, please report them at the earliest.","[{'text': '39de:ae2f:8ccf:d733:d79c:bc3c:a731:f26a', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",6.87,2025-04-14T21:34:40.999765-07:00,redaction-model-fs:12b
165829,Please allocate digital resources for <AGE_1> students accessing courses online. Approx budget is <CURRENCY_1>﷼<AMOUNT_1>. Payment will be made from <ACCOUNT_1>.,"[{'text': '12 years old', 'placeholder': '<AGE_1>', 'type': 'age', 'confidence': 0.99}, {'text': 'Belize Dollar', 'placeholder': '<CURRENCY_1>', 'type': 'currency', 'confidence': 0.95}, {'text': '868k', 'placeholder': '<AMOUNT_1>', 'type': 'amount', 'confidence': 0.98}, {'text': '10972500', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.97}]",9.61,2025-04-14T21:34:50.624280-07:00,redaction-model-fs:12b
165830,The STEM night at school will start at <TIME_1>. Teachers and staff from the <AREA_1> area will be on-hand to answer questions about programming and computer security. Remember that the event will be held at <ADDRESS_1>.,"[{'text': '8:10 AM', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.99}, {'text': 'Quality', 'placeholder': '<AREA_1>', 'type': 'landmark', 'confidence': 0.95}, {'text': '1913 Suite 786', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}]",8.84,2025-04-14T21:34:59.477676-07:00,redaction-model-fs:12b
165831,"Requested <NAME_1> to lead advanced diagnostic tool development. Requires secure connection to devices, please confirm <MAC_ADDRESS_1> and provide associated <PIN_1>.","[{'text': 'Garett', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '62:d3:0a:3a:0d:1b', 'placeholder': '<MAC_ADDRESS_1>', 'type': 'mac_address', 'confidence': 0.98}, {'text': '1644', 'placeholder': '<PIN_1>', 'type': 'pin', 'confidence': 0.97}]",8.71,2025-04-14T21:35:08.197968-07:00,redaction-model-fs:12b
165832,"For hands-on learning, we have a practical module where students can even dismantle and reassemble a vehicle with <VIN_1> for better understanding of mechanics. Safety is our primary concern, so the car will come without any <PASSWORD_1>.","[{'text': 'GLSZP6CAKVAW69758', 'placeholder': '<VIN_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '4896', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.95}]",7.78,2025-04-14T21:35:15.991558-07:00,redaction-model-fs:12b
165833,"At approximately <TIME_1>, a patient identified as <NAME_1> exhibited high levels of anxiety during their psychological assessment.","[{'text': '19:34', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.99}, {'text': 'Darrick_Kunze', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",6.88,2025-04-14T21:35:22.883359-07:00,redaction-model-fs:12b
165834,Delegating responsibility of Personal Loan Account to <NAME_1>. Please transfer $0.000b.,"[{'text': 'Moriah59', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.95}]",6.48,2025-04-14T21:35:29.377316-07:00,redaction-model-fs:12b
165835,Assigned laptop for academic competition has MAC address <MAC_1> and IP <IP_1>. Report any discrepancies.,"[{'text': '39:70:a3:03:a8:bd', 'placeholder': '<MAC_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '4ed8:3eeb:f512:935b:ea11:ca1f:8257:98db', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}]",8.51,2025-04-14T21:35:37.899840-07:00,redaction-model-fs:12b
165836,"Hello <NAME_1>, could you kindly facilitate the setup of an online counseling session for our employees? The access should be via <IP_1> or <IP_2>. For authorization, we can use the <IMEI_1> of our corporate phones, mine being <IMEI_2>. Internet connectivity will be via <MAC_1>.","[{'text': 'Shiloh', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '74.60.249.115', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}, {'text': 'ec21:77fc:30ff:af61:8cfa:42ac:6f2b:be24', 'placeholder': '<IP_2>', 'type': 'ip_address', 'confidence': 0.97}, {'text': '05-642299-316332-7', 'placeholder': '<IMEI_1>', 'type': 'identification_number', 'confidence': 0.96}, {'text': '05-642299-316332-7', 'placeholder': '<IMEI_2>', 'type': 'identification_number', 'confidence': 0.95}, {'text': '2c:2c:6d:f4:ea:88', 'placeholder': '<MAC_1>', 'type': 'mac_address', 'confidence': 0.94}]",15.28,2025-04-14T21:35:53.195520-07:00,redaction-model-fs:12b
165837,"Warning, user <NAME_1>, there are potential securities law violations associated with account <ACCOUNT_1>. Check on <URL_1>.","[{'text': 'Derick_Mueller', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Personal Loan Account - Number: 20227980', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.98}, {'text': 'https://thin-subsidence.com/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.97}]",8.5,2025-04-14T21:36:01.709838-07:00,redaction-model-fs:12b
165838,Billing details for <NAME_1> from <CITY_1> need an update. The changed account number is <ACCOUNT_NUMBER_1>. Please handle with discretion.,"[{'text': 'Dejuan Mertz', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Herminiastead', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}, {'text': '08735629', 'placeholder': '<ACCOUNT_NUMBER_1>', 'type': 'account_number', 'confidence': 0.98}]",8.88,2025-04-14T21:36:10.599515-07:00,redaction-model-fs:12b
165839,"Dear <NAME_1>, we've noticed a potential copyright issue with the document stored under <IP_1>. Please contact us!","[{'text': 'Mr.', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '88.129.163.16', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}]",7.18,2025-04-14T21:36:17.795915-07:00,redaction-model-fs:12b
165840,Payment of ₩200 is due for the MRI scan. Please process it through your <CREDIT_CARD_1> card ending with <CREDIT_CARD_END_1> and send a screenshot of the payment to <EMAIL_1>.,"[{'text': 'mastercard', 'placeholder': '<CREDIT_CARD_1>', 'type': 'credit_card', 'confidence': 0.99}, {'text': '8289053265932784', 'placeholder': '<CREDIT_CARD_END_1>', 'type': 'credit_card', 'confidence': 0.99}, {'text': 'https://punctual-maker.name/', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.98}]",9.37,2025-04-14T21:36:27.178764-07:00,redaction-model-fs:12b
165841,Update for Transgender person patients! All patient records are securely stored and shared securely when the need arises. Please supply your <IDENTIFICATION_1> to gain access to your records.,"[{'text': '153-10-3105', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification', 'confidence': 0.99}]",6.17,2025-04-14T21:36:33.358166-07:00,redaction-model-fs:12b
165842,"Dear Forward Marketing Engineer, the test venue has been changed due to some technical issues. New <COORDINATES_1> are available. Please inform all <NAME_1> as soon as possible.","[{'text': '[2.7723,-168.5108]', 'placeholder': '<COORDINATES_1>', 'type': 'coordinates', 'confidence': 0.99}, {'text': 'attendies', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.95}]",7.49,2025-04-14T21:36:40.859991-07:00,redaction-model-fs:12b
165843,"This is to inform you <NAME_1>, your request for the Educational Funding has been approved for the amount <F_INFO_1> for the account <F_INFO_2>. In case of any queries, reach us at <EMAIL_1>.","[{'text': 'Kavon', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '€644,989.34', 'placeholder': '<F_INFO_1>', 'type': 'financial_information', 'confidence': 0.98}, {'text': '66993907', 'placeholder': '<F_INFO_2>', 'type': 'financial_information', 'confidence': 0.97}, {'text': 'Andreane_Mraz50@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.96}]",10.59,2025-04-14T21:36:51.464583-07:00,redaction-model-fs:12b
165844,"Join the seminar with <NAME_1>, a renowned leadership coach, on <DATE_1>. For security, use <PASSWORD_1> to access the room.","[{'text': 'Dashawn', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '1902-08-21T22:37:28.285Z', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': '3159', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.95}]",8.76,2025-04-14T21:37:00.233521-07:00,redaction-model-fs:12b
165845,Your subscription will expire soon <NAME_1>. Do consider renewing using <IDENTIFIER_1>. Stay healthy!,"[{'text': 'Karolann', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '0x8f3eadd0986eb9f876bdc5f3ecb9aecdfdb9ce62', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.98}]",8.93,2025-04-14T21:37:09.172686-07:00,redaction-model-fs:12b
165846,"Dear sales team, attached are the sales projections for <DATE_1>. We are expecting an upward trend in our <CITY_1> region.","[{'text': '20th September', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': 'West Sussex', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}]",8.18,2025-04-14T21:37:17.362906-07:00,redaction-model-fs:12b
165847,Have reviewed all the zoning codes for <ADDRESS_1>. We may need to consult on some elements.,"[{'text': '645 Center Street', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}]",5.53,2025-04-14T21:37:22.905914-07:00,redaction-model-fs:12b
165848,Our new update enables users to reset credentials via linked <CRYPTO_1> or <CRYPTO_2>. This provides an extra security layer while accessing your chronic disease management plan.,"[{'text': 'Litecoin MXbUiawvqmRuZaqZNmH28GAhL8FwinWLB', 'placeholder': '<CRYPTO_1>', 'type': 'cryptocurrency_address', 'confidence': 0.99}, {'text': 'Ethereum address 0x4ce6013b0fbe431c987cd7d1b9aa2f0dddb283a9', 'placeholder': '<CRYPTO_2>', 'type': 'cryptocurrency_address', 'confidence': 0.98}]",8.75,2025-04-14T21:37:31.665471-07:00,redaction-model-fs:12b
165849,"Hey <NAME_1>, could you please go through the latest health dossier with <IDENTIFICATION_1>? We are trying to see if the nearby GP in <COORDINATES_1> would be accessible for the chronic disease management patients.","[{'text': 'Gordon', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '65696-5600', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.95}, {'text': '[-71.0685,-160.906]', 'placeholder': '<COORDINATES_1>', 'type': 'coordinates', 'confidence': 0.98}]",9.73,2025-04-14T21:37:41.409073-07:00,redaction-model-fs:12b
165850,I'd need all the documents mailed to <ADDRESS_1>. We also need their IP addresses both <IP_1> and <IP_2> for reference.,"[{'text': 'Suite 798, New Jalynburgh, 28940-9232', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': '195.145.199.172', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '24fb:61b9:4bdd:e5cc:def3:a7fa:996a:2631', 'placeholder': '<IP_2>', 'type': 'ip_address', 'confidence': 0.99}]",9.93,2025-04-14T21:37:51.353321-07:00,redaction-model-fs:12b
165851,Your transaction with maestro Card <CARD_1> has failed. Contact your issuer or go to https://electric-pruner.com/ to update your billing details.,"[{'text': '9704152215984072', 'placeholder': '<CARD_1>', 'type': 'financial', 'confidence': 0.99}]",6.2,2025-04-14T21:37:57.564821-07:00,redaction-model-fs:12b
165852,"Greetings, just met with our new <NAME_1>. <RELATION_1> is <AGE_1> of height <HEIGHT_1>. We will prepare a personal meal plan for her next month.","[{'text': 'Male client', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'She’s', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.95}, {'text': '88 years old', 'placeholder': '<AGE_1>', 'type': 'date', 'confidence': 0.99}, {'text': '3feet9inches', 'placeholder': '<HEIGHT_1>', 'type': 'measurement', 'confidence': 0.97}]",9.68,2025-04-14T21:38:07.253508-07:00,redaction-model-fs:12b
165853,"Hello <NAME_1>, we've received your payment for internship materials from your visa credit card <CREDIT_CARD_1>. Be ready to start next week.","[{'text': 'Daron', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '5092422215304801', 'placeholder': '<CREDIT_CARD_1>', 'type': 'credit_card', 'confidence': 0.98}]",8.1,2025-04-14T21:38:15.362352-07:00,redaction-model-fs:12b
165854,Alleged hacking incident into <NAME_1>'s mainframe - <IP_ADDRESS_1> found repeatedly in the logs. <NAME_2> and <PASSWORD_1> used. Network team checked <IP_ADDRESS_2> address for any anomalies.,"[{'text': 'Stehr - Romaguera', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'c495:dcdd:af46:f48f:361d:3b7c:c3fe:bc8e', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'Edwin_Nitzsche', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.97}, {'text': 'tCEqJsMFWexr', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.96}, {'text': '44:0f:60:12:43:67', 'placeholder': '<IP_ADDRESS_2>', 'type': 'ip_address', 'confidence': 0.95}]",13.99,2025-04-14T21:38:29.360783-07:00,redaction-model-fs:12b
